Series_reference,Period,Reference_period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title
LASQ.SSRADA,1998.09,Quarterly,42075,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,1998.12,Quarterly,35342,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,1999.03,Quarterly,31930,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,1999.06,Quarterly,43754,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,1999.09,Quarterly,33292,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,1999.12,Quarterly,44619,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2000.03,Quarterly,31291,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2000.06,Quarterly,38114,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2000.09,Quarterly,33244,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2000.12,Quarterly,33366,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2001.03,Quarterly,37903,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2001.06,Quarterly,38696,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2001.09,Quarterly,30410,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2001.12,Quarterly,28392,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2002.03,Quarterly,30162,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2002.06,Quarterly,37008,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2002.09,Quarterly,26073,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2002.12,Quarterly,26723,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2003.03,Quarterly,31035,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2003.06,Quarterly,49109,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2003.09,Quarterly,25011,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2003.12,Quarterly,28849,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2004.03,Quarterly,40734,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2004.06,Quarterly,34606,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2004.09,Quarterly,25772,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2004.12,Quarterly,33448,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2005.03,Quarterly,41436,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2005.06,Quarterly,42246,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2005.09,Quarterly,36406,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2005.12,Quarterly,42441,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2006.03,Quarterly,42969,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2006.06,Quarterly,47713,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2006.09,Quarterly,37342,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2006.12,Quarterly,45152,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2007.03,Quarterly,44255,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2007.06,Quarterly,50598,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2007.09,Quarterly,36090,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2007.12,Quarterly,47583,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2008.03,Quarterly,54055,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2008.06,Quarterly,49569,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2008.09,Quarterly,41890,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2008.12,Quarterly,47080,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2009.03,Quarterly,40422,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2009.06,Quarterly,41439,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2009.09,Quarterly,37982,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2009.12,Quarterly,41516,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2010.03,Quarterly,38792,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2010.06,Quarterly,41322,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2010.09,Quarterly,36916,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2010.12,Quarterly,55787,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2011.03,Quarterly,38232,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2011.06,Quarterly,38767,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2011.09,Quarterly,32545,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2011.12,Quarterly,34110,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2012.03,Quarterly,48704,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2012.06,Quarterly,39387,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2012.09,Quarterly,32210,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2012.12,Quarterly,39131,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2013.03,Quarterly,40129,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2013.06,Quarterly,40576,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2013.09,Quarterly,32257,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2013.12,Quarterly,44688,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2014.03,Quarterly,43080,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2014.06,Quarterly,52038,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2014.09,Quarterly,43016,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2014.12,Quarterly,57573,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2015.03,Quarterly,52663,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2015.06,Quarterly,59751,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2015.09,Quarterly,45513,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2015.12,Quarterly,51492,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2016.03,Quarterly,51577,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2016.06,Quarterly,57409,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2016.09,Quarterly,43500,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2016.12,Quarterly,46328,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2017.03,Quarterly,48091,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2017.06,Quarterly,54995,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2017.09,Quarterly,56008,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2017.12,Quarterly,55277,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2018.03,Quarterly,47470,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2018.06,Quarterly,59139,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2018.09,Quarterly,56884,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2018.12,Quarterly,62057,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2019.03,Quarterly,64108,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2019.06,Quarterly,60547,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2019.09,Quarterly,55237,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2019.12,Quarterly,56560,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2020.03,Quarterly,53310,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2020.06,Quarterly,41477,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2020.09,Quarterly,46676,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2020.12,Quarterly,48737,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2021.03,Quarterly,47570,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2021.06,Quarterly,46972,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2021.09,Quarterly,45639,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2021.12,Quarterly,50787,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2022.03,Quarterly,54373,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2022.06,Quarterly,61504,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2022.09,Quarterly,67151,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2022.12,Quarterly,79767,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2023.03,Quarterly,95775,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADA,2023.06,Quarterly,102240,Provisional,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Interest received
LASQ.SSRADB,1992.09,Quarterly,15872,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,1992.12,Quarterly,19761,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,1993.03,Quarterly,21553,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,1993.06,Quarterly,16060,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,1993.09,Quarterly,16659,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,1993.12,Quarterly,13263,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,1994.03,Quarterly,13173,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,1994.06,Quarterly,18151,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,1994.09,Quarterly,12528,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,1994.12,Quarterly,15800,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,1995.03,Quarterly,20049,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,1995.06,Quarterly,21767,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,1995.09,Quarterly,28803,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,1995.12,Quarterly,27553,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,1996.03,Quarterly,16675,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,1996.06,Quarterly,17660,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,1996.09,Quarterly,27591,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,1996.12,Quarterly,22972,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,1997.03,Quarterly,16720,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,1997.06,Quarterly,16384,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,1997.09,Quarterly,24844,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,1997.12,Quarterly,23037,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,1998.03,Quarterly,21823,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,1998.06,Quarterly,61168,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,1998.09,Quarterly,73142,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,1998.12,Quarterly,93177,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,1999.03,Quarterly,19066,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,1999.06,Quarterly,33846,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,1999.09,Quarterly,9865,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,1999.12,Quarterly,70361,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2000.03,Quarterly,60843,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2000.06,Quarterly,45909,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2000.09,Quarterly,12185,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2000.12,Quarterly,31432,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2001.03,Quarterly,41103,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2001.06,Quarterly,65243,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2001.09,Quarterly,11827,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2001.12,Quarterly,34721,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2002.03,Quarterly,185418,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2002.06,Quarterly,62479,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2002.09,Quarterly,10076,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2002.12,Quarterly,66925,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2003.03,Quarterly,18149,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2003.06,Quarterly,50419,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2003.09,Quarterly,14385,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2003.12,Quarterly,54150,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2004.03,Quarterly,56887,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2004.06,Quarterly,47050,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2004.09,Quarterly,14372,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2004.12,Quarterly,27702,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2005.03,Quarterly,48619,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2005.06,Quarterly,74982,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2005.09,Quarterly,10497,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2005.12,Quarterly,47534,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2006.03,Quarterly,34131,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2006.06,Quarterly,50160,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2006.09,Quarterly,12805,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2006.12,Quarterly,53065,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2007.03,Quarterly,25543,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2007.06,Quarterly,49604,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2007.09,Quarterly,22349,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2007.12,Quarterly,68741,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2008.03,Quarterly,27804,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2008.06,Quarterly,38241,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2008.09,Quarterly,18858,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2008.12,Quarterly,45451,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2009.03,Quarterly,27932,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2009.06,Quarterly,44900,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2009.09,Quarterly,25460,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2009.12,Quarterly,55839,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2010.03,Quarterly,19733,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2010.06,Quarterly,124169,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2010.09,Quarterly,14598,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2010.12,Quarterly,64844,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2011.03,Quarterly,19467,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2011.06,Quarterly,64403,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2011.09,Quarterly,15474,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2011.12,Quarterly,33803,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2012.03,Quarterly,34609,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2012.06,Quarterly,108106,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2012.09,Quarterly,15971,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2012.12,Quarterly,38902,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2013.03,Quarterly,25563,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2013.06,Quarterly,109856,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2013.09,Quarterly,63604,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2013.12,Quarterly,42514,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2014.03,Quarterly,28615,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2014.06,Quarterly,182673,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2014.09,Quarterly,28191,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2014.12,Quarterly,46924,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2015.03,Quarterly,32384,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2015.06,Quarterly,147718,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2015.09,Quarterly,26327,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2015.12,Quarterly,110700,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2016.03,Quarterly,18664,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2016.06,Quarterly,181344,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2016.09,Quarterly,87131,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2016.12,Quarterly,85992,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2017.03,Quarterly,64660,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2017.06,Quarterly,176792,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2017.09,Quarterly,29931,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2017.12,Quarterly,103801,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
LASQ.SSRADB,2018.03,Quarterly,14135,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Dividends received
